temperature,humidite_air,humidite_sol,type_sol,culture,N,K,P,engrais,zone,ph_sol,pluie,source,culture_enc,engrais_enc,type_sol_enc,zone_enc
29.276512789027215,58.62826551246967,41.009139193791455,Limoneux,Mil,36.32672706766634,1.8046543892057105,0.2471898649524018,Uree,soudanienne,6.323448173255189,153.24909455207577,augmente,3,2,1,1
33.32531171044108,64.12719045618731,56.09262614108734,Sableux,Sorgho,37.52232173330827,0.0,1.4910952677060956,Uree,sahelienne,7.787746136225074,60.143853086954636,augmente,4,2,2,0
30.769383187852288,68.43359847833496,50.98961492474959,Sableux,Sorgho,34.6359382664793,0.0,1.5058909862719516,Uree,sahelienne,6.796869617786774,18.62868455008754,augmente,4,2,2,0
27.839787234649208,53.24900899586027,41.002706165838,Limoneux,Mil,38.39517101770003,0.0,0.0,Uree,soudanienne,7.819364332688519,141.52411714810705,augmente,3,2,1,1
27.897745883983116,60.10525269410466,52.491228990430116,Limoneux,Mil,39.43212255888842,1.0883525767627058,0.4918457115515015,Uree,soudanienne,7.116018438070222,105.74146397681052,augmente,3,2,1,1
25.11867186749799,60.73712947474325,35.15286539178649,Limoneux,Mil,38.13785077136581,0.0,0.6339190406146875,Uree,sahelienne,7.487528842321176,8.345046988150573,augmente,3,2,1,0
28.03366525828829,59.51005842997807,43.507440853289616,Sableux,Mil,34.07904947815303,3.2673114446846085,0.4724479049933894,Uree,sahelienne,7.0651367724520036,8.991762174081037,augmente,3,2,2,0
29.805129280201747,64.31790814050792,45.21364101930209,Sableux,Mil,37.62972781948411,0.0,0.9214470990917377,Uree,sahelienne,7.27587875178083,58.87363250991591,augmente,3,2,2,0
32.89064711939036,61.154948056150815,51.402281605357516,Limoneux,Coton,36.73650353953401,0.0,1.7280896946228965,Uree,sahelienne,7.118355335932728,52.01497331565227,augmente,1,2,1,0
28.937982503850662,56.86934379123792,58.24547047327858,Sableux,Coton,37.3853582854376,0.0,1.7307547110321502,Uree,sahelienne,5.637753837897078,37.52199517743068,augmente,1,2,2,0
23.96044774126772,65.55090057735066,32.38231739165371,Argileux,Mil,38.83708041376624,0.0,0.0,Uree,soudanienne,7.155580395823982,53.628645922384166,augmente,3,2,0,1
30.97472315463926,58.098904839041126,50.48019774025356,Sableux,Mais,37.78194659122219,0.17408593552865315,1.60218633006538,Uree,sahelienne,6.648259220532685,53.661202035442855,augmente,2,2,2,0
31.640175119286432,51.96724070830095,43.92136366805553,Argileux,Mais,40.48355099906289,0.0,0.0,Uree,soudanienne,5.754696910348891,164.10150084642183,augmente,2,2,0,1
24.51045702289324,59.72588947654964,39.14145736146697,Sableux,Mil,37.979736139460265,1.8863174387786683,0.9548138340829591,Uree,sahelienne,6.9560876922207395,15.058575981523648,augmente,3,2,2,0
31.042928367928322,52.96270617978523,30.204667631504947,Sableux,Mais,40.440608181760844,0.47452310164848815,2.028242417900758,Uree,sahelienne,6.99086624374194,2.1286692862147305,augmente,2,2,2,0
32.006966489491255,54.39679905922141,38.93173164561471,Limoneux,Coton,41.1771585741728,0.8326075614161902,0.0,Uree,soudanienne,5.8246425335447025,171.72002139649965,augmente,1,2,1,1
31.764693398349294,62.94092489170791,46.48537113441646,Limoneux,Mil,38.94749604541527,2.054106975765698,2.0719769357071294,Uree,soudanienne,5.640534763649696,170.17055146441908,augmente,3,2,1,1
28.923897767182126,61.32025840376908,34.745521546660854,Sableux,Coton,38.72402205474602,0.0,0.12624452983130183,Uree,sahelienne,5.939725708546655,39.54966488366065,augmente,1,2,2,0
30.231017793503575,60.69719567858008,33.514759301740554,Limoneux,Sorgho,39.12366293049404,0.0,1.4098347533013906,Uree,sahelienne,6.082197865379538,54.67435321258164,augmente,4,2,1,0
30.100866600329066,53.59242876465934,32.756375023685486,Argileux,Coton,37.446376706434364,0.0,0.3666349351985801,Uree,soudanienne,6.386370522071519,50.46454885274905,augmente,1,2,0,1
30.030844251717987,52.81386497937858,51.27786930372996,Sableux,Mil,39.611028912737225,0.42498718907605354,1.052421081840598,Uree,sahelienne,5.970756312292766,7.441392741013999,augmente,3,2,2,0
31.75741997979629,65.43603098957593,30.83852266864859,Argileux,Mais,40.81802186354172,0.0,0.0,Uree,soudanienne,6.843189184170095,136.53423049255187,augmente,2,2,0,1
32.897492144099864,61.222334148686144,34.211885267686306,Argileux,Mais,38.26769480059582,0.0,0.2688245448520456,Uree,soudanienne,7.185733934250061,197.12014679056006,augmente,2,2,0,1
30.47296330038963,66.31722771287494,29.91099945235658,Limoneux,Mais,38.035034481975096,0.22110501885442374,0.20334839814847627,Uree,sahelienne,6.5753568302420655,24.829671128649604,augmente,2,2,1,0
30.06514418367315,60.77256639056784,39.91795376475721,Argileux,Mais,39.0324529039341,0.9349026662964959,0.0,Uree,soudanienne,7.08294668723943,51.43047022181917,augmente,2,2,0,1
29.365868499495193,62.210725604374986,31.23119908790859,Sableux,Mil,40.982909383705774,0.0,0.44527836660453046,Uree,soudanienne,6.512992856438324,21.490110525781624,augmente,3,2,2,1
26.75483318384163,65.96148661405519,42.079253727411796,Argileux,Mil,39.794191726025296,0.0,1.363949829492721,Uree,soudanienne,5.839364632749753,192.8706468071973,augmente,3,2,0,1
33.51931877626151,57.461370702321034,36.1118429274771,Sableux,Mil,37.84919777886646,0.0,0.0,Uree,soudanienne,7.9534583356032,83.23218928123156,augmente,3,2,2,1
27.44596733492476,58.69760733575334,48.86456041057783,Sableux,Mais,37.34040053239606,1.3305868578886457,0.33515213383643616,Uree,sahelienne,7.607363706140493,56.68668366142602,augmente,2,2,2,0
28.501815779811643,59.43893320941545,42.04284106144385,Limoneux,Mais,40.827956356820685,0.0,0.0,Uree,soudanienne,6.686333906556102,86.41345701332355,augmente,2,2,1,1
33.93280232453105,53.28640117398029,39.718704541651576,Sableux,Mil,37.97348690602637,1.49996398801108,2.6161062312440313,Uree,sahelienne,5.7338985172808385,69.88274113961717,augmente,3,2,2,0
30.29069506670093,57.40398807008624,51.09014850747468,Sableux,Mil,36.78157367298829,1.837513530453958,0.0,Uree,sahelienne,7.405903034267932,0.6895202073424223,augmente,3,2,2,0
29.92833509205754,56.46733012309336,57.16909770183338,Sableux,Sorgho,40.43402421078761,0.0,0.0,Uree,sahelienne,7.330548015780556,65.05136035853803,augmente,4,2,2,0
33.619412768541835,61.716967605324314,38.47121395975529,Sableux,Mil,39.51967157049563,0.0,0.0,Uree,sahelienne,7.173170729377087,39.03201562234415,augmente,3,2,2,0
30.590616593527287,57.60308938875369,54.197077465470485,Argileux,Mil,34.719157101284885,0.0,1.302369376316386,Uree,soudanienne,7.29674816493199,98.47340974024978,augmente,3,2,0,1
29.84985940895589,69.76475518365838,46.86148338185441,Sableux,Mil,38.87294455616698,0.0,0.5873533467741766,Uree,sahelienne,6.85735111122332,30.065697520635275,augmente,3,2,2,0
28.895807394921597,62.3063113302115,40.5642008764856,Limoneux,Mil,41.04091362277214,0.0,0.0,Uree,sahelienne,7.27605453753103,41.38177358034484,augmente,3,2,1,0
30.800588989108597,52.45999857638092,48.4027044294524,Sableux,Mais,36.13279164887689,1.5320875504350155,0.0,Uree,soudanienne,7.293903456621339,134.68394578228654,augmente,2,2,2,1
28.251201075082037,53.5607784443683,47.81894978280337,Sableux,Mil,37.94577324086581,0.0,2.3536555053073664,Uree,sahelienne,6.097494200528878,32.890182260750336,augmente,3,2,2,0
30.99238497663064,60.88676377953069,37.472198109682786,Sableux,Mil,36.06673328931497,0.0,0.0,Uree,sahelienne,7.040726870885361,49.803759236982536,augmente,3,2,2,0
29.863810222608414,65.73639249921435,37.687639613964194,Sableux,Mil,39.567304287515256,0.9247656378232915,0.9237816401706586,Uree,soudanienne,6.709693161410648,181.55224873003573,augmente,3,2,2,1
28.659078282947643,56.41949078982193,48.734494473215015,Sableux,Sorgho,39.24900328550683,0.8762492350707076,0.906090461973739,Uree,sahelienne,7.88065019590581,11.992740259771173,augmente,4,2,2,0
31.690606234204605,58.85782053791118,39.27900133268727,Argileux,Mais,39.669479304592265,0.17887865312542123,1.6114515209546707,Uree,soudanienne,6.648907443763805,14.44263706703759,augmente,2,2,0,1
27.509951215882005,59.39836339502727,40.91003762743003,Sableux,Sorgho,38.204433798669804,2.541611670965807,0.6507639511377823,Uree,sahelienne,7.032790597673104,76.98704459849654,augmente,4,2,2,0
31.627920249684077,58.735338477819056,45.61025555448545,Argileux,Sorgho,35.89761844402845,1.1223916510795433,0.8301938887041953,Uree,soudanienne,6.6373921993193425,26.494131268385313,augmente,4,2,0,1
29.181386671286113,60.679039557243215,36.129875094502616,Argileux,Mais,38.06532897652991,0.0,0.9354932510686752,Uree,soudanienne,5.752914049032758,71.21345982382896,augmente,2,2,0,1
31.312642292802888,53.773191783375225,44.15400413999743,Sableux,Mais,36.069285233461656,1.070144208873949,1.075111372503196,Uree,sahelienne,6.56885463839928,56.02783110932556,augmente,2,2,2,0
32.310744179535064,58.97821731297711,47.55595823233733,Argileux,Sorgho,40.82180333142015,0.042485366079150114,0.036572015752197616,Uree,soudanienne,6.48547623649977,98.5965420916178,augmente,4,2,0,1
27.463014790234848,72.45331881427254,39.2609658267008,Argileux,Mil,38.86782303527661,0.46650188269115644,0.0,Uree,soudanienne,6.095843026569993,97.29655314648457,augmente,3,2,0,1
29.13771484418628,58.46887049528624,40.75295767288661,Sableux,Sorgho,36.76571284664773,0.0,0.0,Uree,soudanienne,6.860271559848671,71.31178423537774,augmente,4,2,2,1
25.718877615658375,55.04555231052451,47.70403067580622,Sableux,Mais,35.84265022982849,0.0,0.0,Uree,sahelienne,7.27324031785192,33.51463823871568,augmente,2,2,2,0
31.399150498487977,57.02559357441518,49.59777987381052,Sableux,Mil,35.85452214629452,0.48009092081806326,0.0,Uree,sahelienne,7.306708936186217,72.47293369877181,augmente,3,2,2,0
30.908775620358586,59.14826360068472,48.98788056274572,Argileux,Coton,36.83586220149478,0.0,0.0,Uree,soudanienne,6.174356164684418,131.78036131497143,augmente,1,2,0,1
34.435960167483806,54.68955060530956,37.85914700835888,Sableux,Sorgho,37.68011429422003,0.23250888852118054,0.0808581484686584,Uree,sahelienne,6.211686847116159,60.504807758423524,augmente,4,2,2,0
31.72727719243399,47.875778673851094,37.287948940978325,Argileux,Mil,39.6022075025997,0.0,1.8661928730708035,Uree,soudanienne,5.771000931791557,156.63200580558058,augmente,3,2,0,1
31.96962074803715,55.55630667122727,42.456281455987025,Limoneux,Mais,42.5874356013756,0.0,0.17642802973545085,Uree,sahelienne,5.6572686900450595,2.5976617353398623,augmente,2,2,1,0
27.893509119895025,55.304680369050516,30.051064805186993,Argileux,Coton,38.59973804591202,0.0,0.0,Uree,soudanienne,6.136659414724905,81.48157627093708,augmente,1,2,0,1
33.77851885936572,71.6517035608608,51.98054510833703,Sableux,Sorgho,37.39848980813758,0.24145754180011117,0.07137235909486302,Uree,sahelienne,5.927034265765527,25.505385829840375,augmente,4,2,2,0
34.10857625998689,54.480820677611675,46.144305447938656,Limoneux,Mil,37.13267003373755,1.5485216384403266,1.5900515432487026,Uree,soudanienne,6.1086065419135265,41.86121516684172,augmente,3,2,1,1
30.945786638461065,53.680524681416806,27.083754618219025,Argileux,Sorgho,39.71781401662386,0.0,0.0,Uree,soudanienne,5.628060741010783,24.66369821505845,augmente,4,2,0,1
27.352091965785313,53.608915555562035,38.664647471869905,Argileux,Sorgho,39.575689655576795,0.9660648324446307,0.0,Uree,soudanienne,7.496133762627976,38.07635725940695,augmente,4,2,0,1
24.969841165314683,59.28851498530148,49.50431326251527,Sableux,Mais,36.744707054426215,0.48549949799971825,2.1313219083468384,Uree,sahelienne,5.936246215994888,67.45158920237964,augmente,2,2,2,0
34.22234707630079,60.956116459587676,37.53678664972481,Sableux,Mil,41.369298977414275,0.4883890024501647,0.9398267196896196,Uree,sahelienne,7.3002783337873645,37.1047859739501,augmente,3,2,2,0
32.75473265560684,63.557403296813014,46.108934759193254,Limoneux,Mil,38.271391305291864,0.0,3.4320582732299316,Uree,sahelienne,6.038657268189326,68.12297375183405,augmente,3,2,1,0
26.272077627467752,61.6529184301379,40.14219021608463,Argileux,Mais,38.36932297683408,1.967984589501893,1.5722930284319059,Uree,soudanienne,5.664065220444544,118.1732534790229,augmente,2,2,0,1
28.938218189972964,66.34414797947318,45.17483829486772,Sableux,Coton,40.21316778791503,0.0,0.7822835834224462,Uree,sahelienne,7.284018415658679,45.50501891470983,augmente,1,2,2,0
27.318057707181634,58.112792687895165,44.67841647877401,Limoneux,Mil,38.27055619052987,0.8049445897979949,0.0,Uree,soudanienne,7.670245399667657,70.03730486639222,augmente,3,2,1,1
22.234089320632194,55.9674916370652,53.48926454382256,Limoneux,Sorgho,40.23128608993796,0.0,0.0,Uree,sahelienne,6.6078183633072864,29.387241222182396,augmente,4,2,1,0
33.788178114960225,61.989195794441784,41.47909715052978,Limoneux,Arachide,11.262346449240203,0.0,23.846780824788674,DAP,soudanienne,7.308836433327722,129.5440108841224,augmente,0,0,1,1
30.64745950006498,56.724164950911884,18.94294842050211,Sableux,Coton,17.86745426468976,9.630296244978043,27.244664540392904,DAP,sahelienne,5.631774474633597,57.37451576374062,augmente,1,0,2,0
30.001091785947757,52.571810877185854,39.65326947476444,Argileux,Mais,12.315174416929409,1.6900196023540195,28.817663948519186,DAP,soudanienne,6.118657453082866,130.1943490437089,augmente,2,0,0,1
32.086723299611,58.18040123996399,43.16701412508977,Argileux,Coton,9.846298434491413,4.497501782019455,31.90519317789585,DAP,soudanienne,6.92307553022862,193.68382610008157,augmente,1,0,0,1
29.205241519801426,59.85149523111791,26.981194039101823,Argileux,Arachide,10.672868987296528,8.400225492655931,31.166658195698894,DAP,soudanienne,6.6386639300159045,71.35409806985025,augmente,0,0,0,1
30.748918266042768,61.74368965572293,51.94878959309652,Sableux,Coton,11.517636701091256,11.579798665460771,34.80325131053842,DAP,sahelienne,6.825130848030952,19.732515747582227,augmente,1,0,2,0
26.501144928036027,59.92176648107673,34.83391076053339,Argileux,Arachide,14.367955094984254,8.31957098915318,34.74296340899378,DAP,soudanienne,7.375402082386502,198.1285474344358,augmente,0,0,0,1
33.631545946547945,59.69000087659329,45.80286446277655,Sableux,Arachide,8.610827597177833,0.0,34.29404882944248,DAP,sahelienne,7.6834027946035945,71.08794243497219,augmente,0,0,2,0
30.084501481600746,59.312142030492325,53.40053979088401,Limoneux,Sorgho,12.06687357941679,6.361182807439345,30.64912780216557,DAP,sahelienne,5.997892243992667,30.844200119333543,augmente,4,0,1,0
31.12819644923567,58.71510992016469,26.717761619047565,Limoneux,Arachide,11.053090861120499,6.273693719140064,27.089841629414217,DAP,soudanienne,5.8922565603653005,153.36977956355463,augmente,0,0,1,1
34.212173030887136,62.20475010630008,57.70501760344378,Sableux,Coton,10.787403406988243,6.799117581417194,31.803552377497848,DAP,sahelienne,6.8817597251138505,10.091012641292165,augmente,1,0,2,0
31.39823546386356,57.3663625898734,42.68310644314254,Argileux,Coton,10.499520770782727,3.972832542221276,34.6968616115147,DAP,soudanienne,6.879219919516155,199.36985685628798,augmente,1,0,0,1
30.304779862315037,64.71335759375741,31.74973944830345,Sableux,Arachide,6.779704698794143,15.432110604211687,30.799386560137926,DAP,sahelienne,7.871976244229796,64.91727513213453,augmente,0,0,2,0
34.280076399206195,60.83928290269219,50.991347026780446,Argileux,Coton,12.058761667330488,12.667956660602265,34.64170396792484,DAP,soudanienne,5.792661032454657,25.37456561261866,augmente,1,0,0,1
32.749313779640026,68.25981709639971,37.0639323335087,Limoneux,Arachide,10.181671873775855,0.0,30.676942122350184,DAP,sahelienne,7.009481893215295,32.86531164539422,augmente,0,0,1,0
33.00644400027043,60.46409697541125,34.6673467120859,Limoneux,Mais,9.463899963388455,1.210524033607709,27.363035207138896,DAP,sahelienne,5.524923086836297,64.610069565038,augmente,2,0,1,0
32.56349505032136,53.536967264867364,43.4501651250565,Argileux,Arachide,11.379097973984047,10.80004563001824,34.059413863357484,DAP,soudanienne,7.613324939221817,196.15223487777033,augmente,0,0,0,1
34.27111536295922,61.55893128510344,54.9142431788722,Argileux,Arachide,11.872549008150582,2.9032396473995004,28.81034825417377,DAP,soudanienne,7.754078073715901,1.8196362561551993,augmente,0,0,0,1
28.874395170176022,63.03533624351,37.66545081736559,Sableux,Arachide,12.160621645661882,8.009476886158192,46.150659445343756,DAP,sahelienne,7.918320278383675,39.58607612804371,augmente,0,0,2,0
29.37708507688459,72.22956782730735,49.44019951331233,Argileux,Arachide,7.344088994174957,6.305628025348369,19.141199017929367,DAP,soudanienne,5.521238946518023,142.60285837234815,augmente,0,0,0,1
27.683990541528626,58.81722667572345,33.013419688070094,Limoneux,Coton,8.354392588968238,0.18238211586617492,33.528176475120794,DAP,soudanienne,7.242532534835657,77.29251286558704,augmente,1,0,1,1
27.34279774066475,65.17733324991838,44.736464826560386,Argileux,Mais,11.439607264275324,7.476023368173059,26.482386119840346,DAP,soudanienne,7.854763968151051,17.323952170938806,augmente,2,0,0,1
29.61158745855654,52.34148900953855,38.669254510864455,Argileux,Arachide,8.683278176877447,6.034070686842971,35.10846511648515,DAP,soudanienne,6.460047684912396,149.7998034809914,augmente,0,0,0,1
38.16760901880986,52.96290052611779,55.22595238408498,Argileux,Arachide,10.946065518073242,5.418857546523281,37.95990652671857,DAP,soudanienne,7.517767550798782,23.349580553759107,augmente,0,0,0,1
32.706736360477144,62.00814716443021,37.887007681410296,Sableux,Mais,9.840987665297733,8.406527144449374,33.852408622610525,DAP,sahelienne,5.999174345101617,40.13593328051399,augmente,2,0,2,0
31.760559948450595,62.69904464117662,38.22377545522795,Argileux,Coton,9.26050131511348,0.0,40.0184890567778,DAP,soudanienne,7.23219606924163,139.90557408051438,augmente,1,0,0,1
34.67950135181206,61.50594042689853,51.31318144435237,Sableux,Mais,11.056597182879715,17.39272811712858,22.56369131314952,DAP,sahelienne,5.713506210727185,60.508484379490746,augmente,2,0,2,0
30.726117047859265,62.093496540479485,49.54882360046779,Sableux,Arachide,9.52639025320379,9.003981887331594,37.17159098786532,DAP,sahelienne,7.64745136780555,69.19959809662211,augmente,0,0,2,0
28.07881888220727,58.826940144124585,35.57394703827157,Limoneux,Mais,9.107625988440455,0.0,26.288438026544842,DAP,sahelienne,6.930709536355003,27.737500898872895,augmente,2,0,1,0
32.58854972152852,59.05166702259374,34.27530755342061,Limoneux,Arachide,8.357055905524838,12.553063291855743,27.311065113881188,DAP,sahelienne,7.519255922610142,5.060272711894367,augmente,0,0,1,0
38.593263071449805,55.266750241538126,49.926367898701365,Sableux,Arachide,6.920849402047766,10.155507713485981,39.82592388690162,DAP,sahelienne,7.6610074679859945,55.53053231809895,augmente,0,0,2,0
