date,ville,lat,lon,zone,temperature_moy,temperature_max,temperature_min,pluie_jour,humidite_air,vent_moy,rayonnement_solaire,point_rosee,pluie_7j,pluie_14j,mois,annee,saison,etp,humidite_sol,type_sol,ph_sol,culture,stade,culture_enc,stade_enc,saison_enc,zone_enc,irrigation
2019-12-15,Abeche,13.82,20.83,sahelienne,25.46,34.91,18.14,0.0,23.33,2.88,20.62,2.39,0.0,0.0,12,2019,seche,3.427912332320335,21.26526819853281,2,7.322227412408052,Sorgho,Repos,4,3,2,0,1
2019-12-16,Abeche,13.82,20.83,sahelienne,24.27,33.9,16.94,0.0,18.97,3.8,21.13,-1.44,0.0,0.0,12,2019,seche,3.4353653595471223,11.618572638215923,2,6.548405926984022,Mil,Repos,3,3,2,0,1
2019-12-17,Abeche,13.82,20.83,sahelienne,22.76,33.23,14.76,0.0,23.5,3.07,21.51,0.24,0.0,0.0,12,2019,seche,3.5185182139799194,16.027551083898846,2,7.9004965729620835,Arachide,Repos,0,3,2,0,0
2019-12-18,Abeche,13.82,20.83,sahelienne,21.83,32.06,13.83,0.0,24.02,3.32,21.35,-0.57,0.0,0.0,12,2019,seche,3.390027998820221,26.28554439778797,2,7.474968984454672,Arachide,Repos,0,3,2,0,1
2019-12-19,Abeche,13.82,20.83,sahelienne,21.68,32.28,13.51,0.0,23.44,3.04,21.47,-1.23,0.0,0.0,12,2019,seche,3.446111490325711,21.277875211058724,2,7.165165309744821,Sorgho,Repos,4,3,2,0,1
2019-12-20,Abeche,13.82,20.83,sahelienne,22.0,32.49,13.5,0.0,23.26,2.94,21.78,-0.9,0.0,0.0,12,2019,seche,3.544797485600352,13.120285464659174,2,6.592709003200839,Mil,Repos,3,3,2,0,1
2019-12-21,Abeche,13.82,20.83,sahelienne,22.46,32.82,14.15,0.0,23.67,2.3,21.59,-0.53,0.0,0.0,12,2019,seche,3.5244111860394756,8.761654422092988,0,7.445018765184605,Sorgho,Repos,4,3,2,0,0
2019-12-22,Abeche,13.82,20.83,sahelienne,22.39,32.77,14.04,0.0,23.64,2.45,21.71,-0.71,0.0,0.0,12,2019,seche,3.543518605855137,5.0,2,6.526613994116247,Mil,Repos,3,3,2,0,1
2019-12-23,Abeche,13.82,20.83,sahelienne,22.42,33.02,14.07,0.0,21.94,2.34,21.52,-1.53,0.0,0.0,12,2019,seche,3.535712464178089,9.96592676530306,2,7.519800792638026,Sorgho,Repos,4,3,2,0,1
2019-12-24,Abeche,13.82,20.83,sahelienne,22.71,33.69,13.97,0.0,19.06,2.42,21.64,-3.18,0.0,0.0,12,2019,seche,3.6530948964627927,13.522088328206138,0,6.608786671285974,Mil,Repos,3,3,2,0,1
2019-12-25,Abeche,13.82,20.83,sahelienne,22.29,33.77,13.5,0.0,16.31,3.39,21.42,-5.65,0.0,0.0,12,2019,seche,3.6280260456073448,8.089743309941714,2,7.48415328463972,Sorgho,Repos,4,3,2,0,1
2019-12-26,Abeche,13.82,20.83,sahelienne,21.18,32.76,12.3,0.0,15.81,3.02,20.7,-6.59,0.0,0.0,12,2019,seche,3.4249402078079076,14.081201230353868,2,7.108831649525673,Sorgho,Repos,4,3,2,0,1
2019-12-27,Abeche,13.82,20.83,sahelienne,20.51,32.08,11.51,0.0,19.47,2.7,20.53,-5.28,0.0,0.0,12,2019,seche,3.3473894753002957,15.537963180711378,2,7.493942742274696,Sorgho,Repos,4,3,2,0,1
2019-12-28,Abeche,13.82,20.83,sahelienne,20.22,31.63,11.11,0.0,15.81,2.57,21.13,-7.66,0.0,0.0,12,2019,seche,3.414980962082964,13.42600812734345,2,6.707745988359959,Mil,Repos,3,3,2,0,1
2019-12-29,Abeche,13.82,20.83,sahelienne,20.48,31.48,11.45,0.0,18.35,2.64,20.87,-5.87,0.0,0.0,12,2019,seche,3.355234292742372,10.449981934235781,2,6.676074363811641,Mil,Repos,3,3,2,0,1
2019-12-30,Abeche,13.82,20.83,sahelienne,21.99,31.71,13.97,0.0,16.88,2.17,20.8,-4.83,0.0,0.0,12,2019,seche,3.2711622142387244,16.180582703767094,2,6.8711360615148145,Sorgho,Repos,4,3,2,0,1
2019-12-31,Abeche,13.82,20.83,sahelienne,22.73,32.19,15.12,0.0,19.64,2.77,20.91,-2.29,0.0,0.0,12,2019,seche,3.285756655224184,18.093584546985863,2,7.117266977334877,Arachide,Repos,0,3,2,0,1
2020-01-01,Abeche,13.82,20.83,sahelienne,22.56,32.34,14.77,0.0,21.84,2.7,20.77,-1.03,0.0,0.0,1,2020,seche,3.297323318875239,7.367206457900078,2,6.879546427819954,Mil,Repos,3,3,2,0,1
2020-01-02,Abeche,13.82,20.83,sahelienne,20.55,30.35,12.86,0.0,23.77,3.66,21.4,-1.37,0.0,0.0,1,2020,seche,3.220787303077217,24.876526658223888,2,6.623023076564586,Sorgho,Repos,4,3,2,0,1
2020-01-03,Abeche,13.82,20.83,sahelienne,21.03,30.66,13.61,0.0,24.72,4.32,21.2,-0.48,0.0,0.0,1,2020,seche,3.1897264687957323,14.309883074010168,2,6.987542147459991,Sorgho,Repos,4,3,2,0,0
2020-01-04,Abeche,13.82,20.83,sahelienne,21.22,30.49,13.62,0.0,25.78,4.06,21.13,0.16,0.0,0.0,1,2020,seche,3.1778420139865657,15.131947360613934,2,7.558641350194652,Mil,Repos,3,3,2,0,0
2020-01-05,Abeche,13.82,20.83,sahelienne,21.28,30.44,13.62,0.0,27.0,2.95,20.73,1.02,0.0,0.0,1,2020,seche,3.117847376494573,19.9575009627959,2,7.374629156275725,Mil,Repos,3,3,2,0,1
2020-01-06,Abeche,13.82,20.83,sahelienne,22.89,31.89,14.42,0.0,24.45,2.91,18.36,1.2,0.0,0.0,1,2020,seche,2.9301834988268816,16.63251291884451,0,7.94498683252932,Sorgho,Repos,4,3,2,0,0
2020-01-07,Abeche,13.82,20.83,sahelienne,24.93,34.22,17.32,0.0,23.9,2.86,20.93,2.39,0.0,0.0,1,2020,seche,3.450114215555338,21.671956437392716,2,7.153882491485823,Sorgho,Repos,4,3,2,0,1
2020-01-08,Abeche,13.82,20.83,sahelienne,24.97,34.83,16.95,0.0,22.51,3.5,21.22,1.72,0.0,0.0,1,2020,seche,3.601275829178569,17.00986915641277,2,6.999203532706968,Arachide,Repos,0,3,2,0,1
2020-01-09,Abeche,13.82,20.83,sahelienne,23.92,33.96,15.86,0.0,18.3,4.34,21.66,-2.75,0.0,0.0,1,2020,seche,3.6076968614167724,10.712938377516934,2,7.5405192915391,Arachide,Repos,0,3,2,0,1
2020-01-10,Abeche,13.82,20.83,sahelienne,23.67,33.8,14.75,0.0,14.58,3.75,21.91,-5.89,0.0,0.0,1,2020,seche,3.721447546605636,17.53052467644271,2,7.117938184194499,Mil,Repos,3,3,2,0,1
2020-01-11,Abeche,13.82,20.83,sahelienne,24.48,34.49,16.57,0.0,15.61,3.6,22.26,-3.63,0.0,0.0,1,2020,seche,3.738670062774663,6.993916548755367,2,7.42746390309984,Mil,Repos,3,3,2,0,1
2020-01-12,Abeche,13.82,20.83,sahelienne,23.52,33.52,15.06,0.0,13.53,2.66,22.62,-6.38,0.0,0.0,1,2020,seche,3.7683979675493595,15.759917940435662,0,7.919430920849545,Mil,Repos,3,3,2,0,0
2020-01-13,Abeche,13.82,20.83,sahelienne,24.02,34.09,14.66,0.0,12.1,3.24,22.88,-7.82,0.0,0.0,1,2020,seche,3.9578966358103633,14.767390065488774,0,7.2487838428088365,Mil,Repos,3,3,2,0,1
2020-01-14,Abeche,13.82,20.83,sahelienne,24.06,34.27,14.91,0.0,13.46,2.55,22.17,-6.47,0.0,0.0,1,2020,seche,3.8318243483520007,13.543181999092223,2,7.247262508836994,Sorgho,Repos,4,3,2,0,1
2020-01-15,Abeche,13.82,20.83,sahelienne,24.96,35.87,16.07,0.0,12.82,2.42,22.04,-6.34,0.0,0.0,1,2020,seche,3.935227830493143,14.100237419927485,2,7.662749785140943,Mil,Repos,3,3,2,0,0
2020-01-16,Abeche,13.82,20.83,sahelienne,24.68,35.86,15.9,0.0,16.68,2.89,22.11,-3.27,0.0,0.0,1,2020,seche,3.9376899592995205,5.0,2,7.634114982774501,Arachide,Repos,0,3,2,0,1
2020-01-17,Abeche,13.82,20.83,sahelienne,23.8,34.19,15.59,0.0,22.49,4.23,21.84,-0.38,0.0,0.0,1,2020,seche,3.676972957821193,11.15892564581327,2,7.274347169586196,Mil,Repos,3,3,2,0,1
2020-01-18,Abeche,13.82,20.83,sahelienne,23.31,33.83,14.51,0.0,22.27,4.17,21.6,-0.68,0.0,0.0,1,2020,seche,3.662627805254898,15.649914307987803,2,6.597080523345186,Mil,Repos,3,3,2,0,1
2020-01-19,Abeche,13.82,20.83,sahelienne,22.25,32.06,14.43,0.0,25.76,3.74,21.79,0.35,0.0,0.0,1,2020,seche,3.4385386155106232,16.1189947439818,2,7.971180490781947,Sorgho,Repos,4,3,2,0,1
2020-01-20,Abeche,13.82,20.83,sahelienne,22.34,32.95,13.74,0.0,18.09,3.93,22.2,-4.15,0.0,0.0,1,2020,seche,3.6650678935555256,7.806274013518293,2,7.06598063154391,Sorgho,Repos,4,3,2,0,1
2020-01-21,Abeche,13.82,20.83,sahelienne,22.25,33.81,13.4,0.0,15.74,4.62,22.71,-6.27,0.0,0.0,1,2020,seche,3.8559301324942017,23.859954886052904,0,6.975059624673124,Sorgho,Repos,4,3,2,0,0
2020-01-22,Abeche,13.82,20.83,sahelienne,20.38,31.21,12.08,0.0,15.63,4.9,22.98,-7.63,0.0,0.0,1,2020,seche,3.6010689135457183,8.936776062498494,2,7.972320249926221,Mil,Repos,3,3,2,0,1
2020-01-23,Abeche,13.82,20.83,sahelienne,19.6,31.62,10.19,0.0,16.32,4.56,23.42,-8.87,0.0,0.0,1,2020,seche,3.8050255521605103,21.786200403687157,2,7.80820282534096,Arachide,Repos,0,3,2,0,0
2020-01-24,Abeche,13.82,20.83,sahelienne,18.95,31.01,9.52,0.0,13.39,4.49,23.54,-11.67,0.0,0.0,1,2020,seche,3.76331012379817,17.990360533101793,2,6.995324962756239,Mil,Repos,3,3,2,0,0
2020-01-25,Abeche,13.82,20.83,sahelienne,19.09,30.95,9.28,0.0,13.61,4.24,23.91,-11.18,0.0,0.0,1,2020,seche,3.853059238727238,10.476408831093378,0,6.962463583629452,Arachide,Repos,0,3,2,0,0
2020-01-26,Abeche,13.82,20.83,sahelienne,20.16,32.0,10.67,0.0,14.53,3.5,23.83,-9.82,0.0,0.0,1,2020,seche,3.9204297208850356,27.427176248266584,2,7.581431213951165,Mil,Repos,3,3,2,0,0
2020-01-27,Abeche,13.82,20.83,sahelienne,20.41,32.08,11.08,0.0,13.91,3.17,23.68,-9.31,0.0,0.0,1,2020,seche,3.8909565599858187,6.64454217770464,2,7.001473853742618,Sorgho,Repos,4,3,2,0,1
2020-01-28,Abeche,13.82,20.83,sahelienne,21.31,32.94,11.71,0.0,12.85,3.19,23.93,-9.71,0.0,0.0,1,2020,seche,4.046630129304421,21.43407921527001,2,6.877147944746607,Sorgho,Repos,4,3,2,0,1
2020-01-29,Abeche,13.82,20.83,sahelienne,21.65,33.56,11.49,0.0,10.75,4.05,23.86,-12.0,0.0,0.0,1,2020,seche,4.149603607729845,22.004076226300846,2,7.969506270390894,Sorgho,Repos,4,3,2,0,0
2020-01-30,Abeche,13.82,20.83,sahelienne,22.03,32.74,12.9,0.0,13.68,3.37,19.39,-8.07,0.0,0.0,1,2020,seche,3.2280997672193883,10.305658536463486,2,7.34856535667585,Mil,Repos,3,3,2,0,1
2020-01-31,Abeche,13.82,20.83,sahelienne,21.8,32.64,12.75,0.0,15.29,3.57,23.03,-6.9,0.0,0.0,1,2020,seche,3.8167570333074523,24.7472571004503,2,7.643746431882416,Sorgho,Repos,4,3,2,0,1
2020-02-01,Abeche,13.82,20.83,sahelienne,21.75,32.62,12.73,0.0,13.24,3.37,23.81,-8.17,0.0,0.0,2,2020,seche,3.9410439120784946,13.24967439780733,2,7.569582439537836,Arachide,Repos,0,3,2,0,0
2020-02-02,Abeche,13.82,20.83,sahelienne,22.27,32.98,12.59,0.0,14.26,2.89,22.98,-6.94,0.0,0.0,2,2020,seche,3.901808754149996,17.020855404959,0,7.633288991975169,Mil,Repos,3,3,2,0,1
2020-02-03,Abeche,13.82,20.83,sahelienne,23.0,33.47,13.84,0.0,15.88,2.77,23.36,-5.16,0.0,0.0,2,2020,seche,3.9626083508368053,16.822252871398547,0,7.855084964275315,Mil,Repos,3,3,2,0,0
2020-02-04,Abeche,13.82,20.83,sahelienne,23.22,33.73,14.25,0.0,15.51,2.93,22.36,-4.86,0.0,0.0,2,2020,seche,3.7988306261503237,14.059838809706166,0,7.25115249934076,Sorgho,Repos,4,3,2,0,1
2020-02-05,Abeche,13.82,20.83,sahelienne,23.78,34.04,15.22,0.0,16.25,2.52,22.8,-3.84,0.0,0.0,2,2020,seche,3.8593764340497128,20.675657912118474,2,7.630067268892303,Sorgho,Repos,4,3,2,0,1
2020-02-06,Abeche,13.82,20.83,sahelienne,24.92,34.68,16.69,0.0,17.34,2.45,22.75,-2.27,0.0,0.0,2,2020,seche,3.868265066930657,20.55442104386549,2,7.695220751484607,Mil,Repos,3,3,2,0,0
2020-02-07,Abeche,13.82,20.83,sahelienne,25.8,35.68,17.31,0.0,16.75,3.38,22.89,-1.89,0.0,0.0,2,2020,seche,4.013976810923361,5.0,2,7.9195768782440314,Sorgho,Repos,4,3,2,0,1
2020-02-08,Abeche,13.82,20.83,sahelienne,26.16,36.3,17.97,0.0,17.34,4.52,22.39,-1.31,0.0,0.0,2,2020,seche,3.9544037465437607,24.13038170014707,0,7.569645054579011,Sorgho,Repos,4,3,2,0,1
2020-02-09,Abeche,13.82,20.83,sahelienne,25.93,36.15,17.6,0.0,17.86,5.05,21.1,-0.86,0.0,0.0,2,2020,seche,3.729253351689784,5.0,0,7.838923699077318,Sorgho,Repos,4,3,2,0,0
2020-02-10,Abeche,13.82,20.83,sahelienne,23.52,33.43,16.26,0.0,15.34,5.92,23.49,-4.32,0.0,0.0,2,2020,seche,3.7741267058952,22.227823430391602,0,6.642557150299943,Arachide,Repos,0,3,2,0,1
2020-02-11,Abeche,13.82,20.83,sahelienne,20.17,31.55,11.07,0.0,17.22,5.61,23.84,-7.57,0.0,0.0,2,2020,seche,3.844145555021744,22.886935957793085,2,6.689144890862118,Mil,Repos,3,3,2,0,1
2020-02-12,Abeche,13.82,20.83,sahelienne,20.18,31.48,10.18,0.0,14.02,3.04,24.86,-9.86,0.0,0.0,2,2020,seche,4.0891579440155645,7.363234988493613,0,6.737519284265514,Mil,Repos,3,3,2,0,1
2020-02-13,Abeche,13.82,20.83,sahelienne,21.59,32.72,11.56,0.0,12.0,2.74,24.04,-9.48,0.0,0.0,2,2020,seche,4.087580088383999,12.124299984317906,2,6.717219608065157,Arachide,Repos,0,3,2,0,1
2020-02-14,Abeche,13.82,20.83,sahelienne,22.68,34.21,12.61,0.0,9.74,3.17,25.22,-10.71,0.0,0.0,2,2020,seche,4.452464451623925,7.26006732059845,2,6.631278218602016,Sorgho,Repos,4,3,2,0,1
2020-02-15,Abeche,13.82,20.83,sahelienne,24.27,35.81,14.55,0.0,9.62,2.7,24.87,-9.77,0.0,0.0,2,2020,seche,4.527077470289514,13.495552787978852,2,6.683860678679402,Mil,Repos,3,3,2,0,1
2020-02-16,Abeche,13.82,20.83,sahelienne,25.72,37.66,15.76,0.0,11.26,3.46,24.91,-7.26,0.0,0.0,2,2020,seche,4.760720344196171,12.84376001069981,2,7.993865427300991,Mil,Repos,3,3,2,0,1
2020-02-17,Abeche,13.82,20.83,sahelienne,25.69,36.87,15.93,0.0,14.02,3.38,24.36,-4.46,0.0,0.0,2,2020,seche,4.549283788934758,20.45762372588538,2,6.908277544325684,Arachide,Repos,0,3,2,0,1
2020-02-18,Abeche,13.82,20.83,sahelienne,26.64,37.46,16.85,0.0,18.32,2.91,22.98,-0.08,0.0,0.0,2,2020,seche,4.350619174853852,24.17216122283726,2,7.217072160717795,Sorgho,Repos,4,3,2,0,1
2020-02-19,Abeche,13.82,20.83,sahelienne,26.99,37.0,17.97,0.0,18.76,3.53,24.14,0.56,0.0,0.0,2,2020,seche,4.4261458580853486,24.769786675529694,2,7.732423054303175,Arachide,Repos,0,3,2,0,1
2020-02-20,Abeche,13.82,20.83,sahelienne,27.35,37.33,18.77,0.0,19.65,3.95,24.53,1.41,0.0,0.0,2,2020,seche,4.4774659094955656,11.064823813951886,2,6.677457011131827,Arachide,Repos,0,3,2,0,1
2020-02-21,Abeche,13.82,20.83,sahelienne,27.43,37.65,18.44,0.0,16.63,3.65,25.03,-1.07,0.0,0.0,2,2020,seche,4.656280328829587,13.535446883788305,0,6.976047509463161,Mil,Repos,3,3,2,0,0
2020-02-22,Abeche,13.82,20.83,sahelienne,27.29,37.87,18.29,0.0,12.87,3.97,24.41,-4.31,0.0,0.0,2,2020,seche,4.570275258740018,5.0,2,6.738929030326394,Arachide,Repos,0,3,2,0,1
2020-02-23,Abeche,13.82,20.83,sahelienne,25.99,36.26,17.38,0.0,11.99,4.46,25.32,-5.99,0.0,0.0,2,2020,seche,4.520928521341952,9.358909534526678,0,6.59383417404111,Sorgho,Repos,4,3,2,0,1
2020-02-24,Abeche,13.82,20.83,sahelienne,23.02,31.92,15.51,0.0,18.67,5.27,24.57,-2.8,0.0,0.0,2,2020,seche,3.81259300290573,21.753961431682203,2,7.941130070945762,Arachide,Repos,0,3,2,0,0
2020-02-25,Abeche,13.82,20.83,sahelienne,23.95,34.11,14.85,0.0,17.44,4.22,24.55,-3.16,0.0,0.0,2,2020,seche,4.221085186114275,26.30907976483762,0,7.787536754027305,Sorgho,Repos,4,3,2,0,0
2020-02-26,Abeche,13.82,20.83,sahelienne,26.26,36.73,16.63,0.0,14.29,3.37,24.53,-3.52,0.0,0.0,2,2020,seche,4.547032609878794,6.3595578968405455,2,7.818946992305387,Mil,Repos,3,3,2,0,0
2020-02-27,Abeche,13.82,20.83,sahelienne,27.53,37.54,17.59,0.0,15.52,2.94,25.44,-1.57,0.0,0.0,2,2020,seche,4.83350614601707,10.85275018592974,0,7.803020199698565,Sorgho,Repos,4,3,2,0,0
2020-02-28,Abeche,13.82,20.83,sahelienne,29.12,38.32,21.14,0.0,16.24,3.64,24.62,0.37,0.0,0.0,2,2020,seche,4.493095307005806,14.815159701287511,2,6.731850251338193,Sorgho,Repos,4,3,2,0,0
2020-02-29,Abeche,13.82,20.83,sahelienne,28.92,38.77,21.08,0.0,11.36,4.41,24.28,-4.52,0.0,0.0,2,2020,seche,4.477168423042678,16.961128111737246,0,7.677495344351159,Arachide,Repos,0,3,2,0,1
2020-03-01,Abeche,13.82,20.83,sahelienne,28.53,38.18,20.15,0.0,10.3,4.52,24.83,-5.91,0.0,0.0,3,2020,seche,4.583791788074957,9.332775360548478,2,7.591806802650927,Sorgho,Repos,4,3,2,0,1
2020-03-02,Abeche,13.82,20.83,sahelienne,29.61,39.33,20.54,0.0,13.23,4.31,22.73,-1.66,0.0,0.0,3,2020,seche,4.383497671571572,17.96842731124863,0,7.888123040636874,Mil,Repos,3,3,2,0,0
2020-03-03,Abeche,13.82,20.83,sahelienne,29.61,39.28,20.76,0.0,12.51,3.84,25.82,-2.38,0.0,0.0,3,2020,seche,4.943501650938856,11.683124570503587,0,6.82898340839475,Sorgho,Repos,4,3,2,0,0
2020-03-04,Abeche,13.82,20.83,sahelienne,29.9,39.48,20.75,0.0,13.7,2.49,25.71,-1.29,0.0,0.0,3,2020,seche,4.980550448596649,14.898834103852046,2,7.121066580313482,Mil,Repos,3,3,2,0,1
2020-03-05,Abeche,13.82,20.83,sahelienne,30.89,39.98,22.46,0.0,12.76,3.35,22.89,-1.72,0.0,0.0,3,2020,seche,4.377645778037738,18.823989736025897,2,6.942392769070821,Arachide,Repos,0,3,2,0,1
2020-03-06,Abeche,13.82,20.83,sahelienne,30.89,40.44,22.56,0.0,12.08,3.85,25.92,-2.04,0.0,0.0,3,2020,seche,5.007794837102409,15.044955888676565,0,6.8868767274752,Mil,Repos,3,3,2,0,1
2020-03-07,Abeche,13.82,20.83,sahelienne,30.84,39.6,23.41,0.0,9.94,4.03,25.09,-4.71,0.0,0.0,3,2020,seche,4.607927645118077,11.94529876631402,2,7.478572531284257,Arachide,Repos,0,3,2,0,0
2020-03-08,Abeche,13.82,20.83,sahelienne,31.79,41.07,24.37,0.0,10.21,3.17,25.02,-3.76,0.0,0.0,3,2020,seche,4.7580351748125755,14.232731372519185,2,6.745915024696159,Mil,Repos,3,3,2,0,0
2020-03-09,Abeche,13.82,20.83,sahelienne,31.18,41.12,21.56,0.0,11.2,2.17,25.9,-3.36,0.0,0.0,3,2020,seche,5.264910213150414,14.381459285562652,2,7.197210679449769,Sorgho,Repos,4,3,2,0,1
2020-03-10,Abeche,13.82,20.83,sahelienne,31.31,41.68,22.27,0.0,11.33,3.45,25.14,-2.89,0.0,0.0,3,2020,seche,5.10429744496199,12.409922790825107,2,7.469960671140196,Mil,Repos,3,3,2,0,1
2020-03-11,Abeche,13.82,20.83,sahelienne,29.37,38.24,21.01,0.0,13.38,3.41,24.68,-2.55,0.0,0.0,3,2020,seche,4.534628042814301,13.188427561330283,2,6.695454600605064,Sorgho,Repos,4,3,2,0,1
2020-03-12,Abeche,13.82,20.83,sahelienne,25.13,32.91,18.82,0.0,10.37,5.51,20.94,-8.81,0.0,0.0,3,2020,seche,3.166511440695355,26.190530193533018,0,6.885470206006607,Mil,Repos,3,3,2,0,1
2020-03-13,Abeche,13.82,20.83,sahelienne,23.46,33.58,14.73,0.0,17.58,4.47,19.8,-4.27,0.0,0.0,3,2020,seche,3.3284197495242576,18.92643613558867,2,7.951049086856497,Sorgho,Repos,4,3,2,0,0
2020-03-14,Abeche,13.82,20.83,sahelienne,25.95,36.75,16.25,0.0,13.55,3.4,23.71,-5.22,0.0,0.0,3,2020,seche,4.407319560812075,12.931637773795877,2,7.693143997505877,Mil,Repos,3,3,2,0,1
2020-03-15,Abeche,13.82,20.83,sahelienne,27.71,38.33,17.73,0.0,13.03,2.99,25.66,-3.48,0.0,0.0,3,2020,seche,4.973763109478364,19.87868083157515,2,7.515432014431084,Mil,Repos,3,3,2,0,1
2020-03-16,Abeche,13.82,20.83,sahelienne,28.95,38.85,20.13,0.0,14.42,2.68,25.66,-1.21,0.0,0.0,3,2020,seche,4.870563261353178,12.66326357170793,2,7.783953810651949,Mil,Repos,3,3,2,0,1
2020-03-17,Abeche,13.82,20.83,sahelienne,29.56,39.2,20.66,0.0,12.88,2.88,26.82,-2.18,0.0,0.0,3,2020,seche,5.132315325513376,23.211872463106488,2,6.520952678208341,Arachide,Repos,0,3,2,0,1
2020-03-18,Abeche,13.82,20.83,sahelienne,29.16,38.89,20.3,0.0,10.62,4.04,23.52,-4.76,0.0,0.0,3,2020,seche,4.468822444975991,17.587495345386657,2,6.509111651600171,Sorgho,Repos,4,3,2,0,1
2020-03-19,Abeche,13.82,20.83,sahelienne,29.24,39.12,19.89,0.0,10.8,3.6,25.56,-4.54,0.0,0.0,3,2020,seche,4.947727856325595,14.248884991970398,2,6.730949953963505,Sorgho,Repos,4,3,2,0,0
2020-03-20,Abeche,13.82,20.83,sahelienne,29.8,39.71,20.55,0.0,10.34,3.18,27.47,-4.88,0.0,0.0,3,2020,seche,5.370953143963375,18.134018480671944,2,7.242885679126662,Mil,Repos,3,3,2,0,0
2020-03-21,Abeche,13.82,20.83,sahelienne,30.34,40.22,21.45,0.0,8.78,2.71,23.11,-6.48,0.0,0.0,3,2020,seche,4.52299561639967,5.0,2,7.35496056074878,Mil,Repos,3,3,2,0,1
2020-03-22,Abeche,13.82,20.83,sahelienne,31.81,40.94,21.86,0.0,8.23,2.95,24.7,-6.37,0.0,0.0,3,2020,seche,5.022770843731562,7.112627717631363,2,6.670532797163092,Mil,Repos,3,3,2,0,1
2020-03-23,Abeche,13.82,20.83,sahelienne,31.67,41.5,21.54,0.0,9.67,2.12,26.45,-4.61,0.0,0.0,3,2020,seche,5.485748011014068,6.642524955206612,0,6.60842842977602,Sorgho,Repos,4,3,2,0,1
2020-03-24,Abeche,13.82,20.83,sahelienne,32.05,41.7,22.57,0.0,10.65,1.95,27.81,-3.2,0.0,0.0,3,2020,seche,5.689991735944189,16.000601663345947,2,7.742501196645322,Sorgho,Repos,4,3,2,0,1
2020-03-25,Abeche,13.82,20.83,sahelienne,32.42,41.45,23.48,0.0,11.52,3.15,20.82,-2.24,0.0,0.0,3,2020,seche,4.159292579006187,27.127604996395643,2,7.196702722209587,Mil,Repos,3,3,2,0,1
2020-03-26,Abeche,13.82,20.83,sahelienne,32.98,40.8,24.65,0.0,21.76,2.38,26.48,7.78,0.0,0.0,3,2020,seche,5.070898757186249,30.619101023348428,2,7.9887416386833845,Mil,Repos,3,3,2,0,0
2020-03-27,Abeche,13.82,20.83,sahelienne,33.46,41.69,25.41,0.0,20.13,2.22,25.93,6.72,0.0,0.0,3,2020,seche,5.032645248182974,19.4663577100853,2,6.844019988669523,Sorgho,Repos,4,3,2,0,1
2020-03-28,Abeche,13.82,20.83,sahelienne,33.92,42.88,25.21,0.0,14.69,3.2,26.04,2.66,0.0,0.0,3,2020,seche,5.312583510682256,18.505911324611198,2,7.4708016681497424,Sorgho,Repos,4,3,2,0,1
2020-03-29,Abeche,13.82,20.83,sahelienne,32.92,40.83,25.77,0.0,21.01,4.36,25.16,5.29,0.0,0.0,3,2020,seche,4.6471893338791155,5.0,2,7.706582248296508,Arachide,Repos,0,3,2,0,0
2020-03-30,Abeche,13.82,20.83,sahelienne,33.15,40.83,26.5,0.0,21.94,2.48,22.34,6.74,0.0,0.0,3,2020,seche,4.043323141384466,11.201283401861847,2,7.8089572340191244,Sorgho,Repos,4,3,2,0,1
2020-03-31,Abeche,13.82,20.83,sahelienne,33.62,41.62,25.35,0.0,13.33,1.54,24.83,1.02,0.0,0.0,3,2020,seche,4.832708136622754,9.485513736642329,0,6.959478523208889,Mil,Repos,3,3,2,0,1
2020-04-01,Abeche,13.82,20.83,sahelienne,33.95,43.14,25.04,0.0,13.73,2.39,26.85,1.28,0.0,0.0,4,2020,seche,5.547303543129988,10.654066812242188,0,6.789920574360824,Sorgho,Repos,4,3,2,0,1
2020-04-02,Abeche,13.82,20.83,sahelienne,34.16,43.24,25.08,0.0,11.45,3.08,25.24,-0.51,0.0,0.0,4,2020,seche,5.244503917734505,13.822993269906473,2,6.839141859978958,Mil,Repos,3,3,2,0,1
2020-04-03,Abeche,13.82,20.83,sahelienne,34.45,43.05,24.48,0.0,13.7,1.91,26.4,2.34,0.0,0.0,4,2020,seche,5.5780727311749585,11.695365956120108,2,7.500114154304775,Sorgho,Repos,4,3,2,0,1
2020-04-04,Abeche,13.82,20.83,sahelienne,34.57,43.36,25.79,0.0,13.29,2.64,23.82,1.53,0.0,0.0,4,2020,seche,4.906798353850256,5.0,2,7.283494757258283,Mil,Repos,3,3,2,0,1
2020-04-05,Abeche,13.82,20.83,sahelienne,35.03,43.07,25.64,0.0,14.27,1.29,24.8,3.13,0.0,0.0,4,2020,seche,5.132973051358521,20.235371792822736,2,7.398487073944218,Mil,Repos,3,3,2,0,1
2020-04-06,Abeche,13.82,20.83,sahelienne,34.78,43.4,26.17,0.0,13.23,1.85,26.84,1.76,0.0,0.0,4,2020,seche,5.497101185153567,7.490798819821355,2,6.53079292697268,Mil,Repos,3,3,2,0,1
2020-04-07,Abeche,13.82,20.83,sahelienne,34.61,42.4,25.12,0.0,14.71,2.34,26.5,3.5,0.0,0.0,4,2020,seche,5.417761738970719,16.674728048778046,2,7.086459813605604,Mil,Repos,3,3,2,0,1
